Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Previous Purchases
1898,53,Male,Sunglasses,Accessories,97,L,Teal,Winter,2.9,11
1899,59,Male,Pants,Clothing,97,L,Magenta,Fall,3.5,25
1900,32,Male,Shorts,Clothing,40,L,Maroon,Winter,4.2,42
1901,65,Male,Jewelry,Accessories,85,S,Blue,Summer,3.3,34
1902,56,Male,Socks,Clothing,76,S,Beige,Winter,3.9,50
1903,31,Male,Sandals,Footwear,22,S,Olive,Spring,5.0,21
1904,59,Male,Pants,Clothing,63,M,Gold,Summer,3.3,37
1905,22,Male,T-shirt,Clothing,71,S,Silver,Spring,4.2,46
1906,47,Male,Boots,Footwear,35,M,Teal,Summer,4.9,14
1907,23,Male,Backpack,Accessories,30,M,Green,Spring,4.6,24
1908,69,Male,Skirt,Clothing,74,L,Orange,Fall,4.8,36
1909,18,Male,Scarf,Accessories,71,XL,Charcoal,Winter,2.7,19
1910,50,Male,Sweater,Clothing,84,S,Black,Spring,4.3,12
1911,29,Male,Sandals,Footwear,38,S,Yellow,Fall,3.8,13
1912,65,Male,Jewelry,Accessories,81,M,Gray,Spring,4.9,32
1913,29,Male,Sweater,Clothing,56,S,Charcoal,Winter,3.4,5
1914,49,Male,Skirt,Clothing,48,M,Peach,Winter,3.6,29
1915,28,Male,Shorts,Clothing,97,L,Green,Fall,3.4,40
1916,51,Male,Backpack,Accessories,74,M,Magenta,Fall,4.7,44
1917,26,Male,Hoodie,Clothing,50,S,Beige,Winter,3.0,3
1918,38,Male,Skirt,Clothing,71,L,Black,Winter,3.4,35
1919,35,Male,Skirt,Clothing,33,S,Purple,Summer,4.6,33
1920,34,Male,Backpack,Accessories,56,M,Olive,Summer,3.1,20
1921,51,Male,Blouse,Clothing,84,M,Purple,Spring,2.8,40
1922,47,Male,Shirt,Clothing,36,M,Green,Fall,3.5,13
1923,18,Male,Gloves,Accessories,63,S,Peach,Summer,4.6,9
1924,64,Male,Sandals,Footwear,36,XL,Blue,Summer,4.3,7
1925,30,Male,Jacket,Outerwear,63,M,Gray,Fall,4.8,42
1926,59,Male,Sneakers,Footwear,32,L,Black,Winter,2.9,44
1927,66,Male,Backpack,Accessories,93,M,Silver,Spring,3.0,6
1928,40,Male,Pants,Clothing,29,M,Pink,Summer,2.9,8
1929,25,Male,Sunglasses,Accessories,92,S,Lavender,Summer,3.7,10
1930,59,Male,Jeans,Clothing,33,L,Brown,Fall,4.7,46
1931,66,Male,Pants,Clothing,52,L,Turquoise,Spring,3.5,26
1932,54,Male,Jewelry,Accessories,42,S,Olive,Spring,2.7,6
1933,42,Male,Hoodie,Clothing,36,M,White,Spring,5.0,47
1934,48,Male,Sandals,Footwear,67,L,Violet,Summer,4.1,28
1935,34,Male,Jacket,Outerwear,43,L,Gold,Winter,2.7,23
1936,19,Male,Blouse,Clothing,68,XL,Violet,Spring,4.8,45
1937,70,Male,Jewelry,Accessories,60,S,Teal,Summer,4.3,44
1938,43,Male,Socks,Clothing,53,M,Olive,Summer,4.5,11
1939,46,Male,Jeans,Clothing,23,L,Blue,Spring,3.8,39
1940,66,Male,Gloves,Accessories,57,L,Magenta,Winter,3.7,20
1941,50,Male,Hat,Accessories,89,L,Gray,Fall,3.9,48
1942,55,Male,Shoes,Footwear,99,XL,Peach,Winter,3.3,46
1943,63,Male,Pants,Clothing,28,M,Cyan,Fall,3.4,22
1944,32,Male,Socks,Clothing,53,L,Violet,Summer,3.8,45
1945,30,Male,Hoodie,Clothing,45,M,Gold,Winter,2.7,49
1946,35,Male,Hoodie,Clothing,38,M,Gold,Winter,2.9,9
1947,59,Male,Pants,Clothing,49,M,White,Summer,4.5,41
1948,59,Male,Shirt,Clothing,32,M,Gray,Summer,2.6,2
1949,54,Male,T-shirt,Clothing,37,L,Brown,Winter,3.1,39
1950,63,Male,Dress,Clothing,80,L,Gray,Winter,4.7,12
1951,43,Male,Backpack,Accessories,78,L,Blue,Summer,4.6,26
1952,33,Male,Gloves,Accessories,53,L,Gold,Summer,2.7,32
1953,57,Male,Shoes,Footwear,82,L,Yellow,Summer,4.6,50
1954,25,Male,Skirt,Clothing,33,XL,Green,Spring,4.8,3
1955,26,Male,Gloves,Accessories,77,M,Pink,Winter,4.2,3
1956,50,Male,Hoodie,Clothing,56,M,Pink,Winter,4.9,37
1957,70,Male,Socks,Clothing,37,M,Pink,Winter,4.9,20
1958,68,Male,Gloves,Accessories,54,M,Cyan,Spring,4.5,26
1959,39,Male,Shorts,Clothing,67,M,Gray,Winter,2.7,47
1960,46,Male,Shoes,Footwear,90,M,White,Fall,3.1,7
1961,57,Male,Jeans,Clothing,72,L,Red,Summer,3.3,40
1962,47,Male,Boots,Footwear,59,L,Black,Summer,2.6,45
1963,40,Male,Hat,Accessories,45,M,Silver,Fall,4.4,20
1964,52,Male,Shorts,Clothing,30,L,Pink,Spring,3.9,11
1965,40,Male,Pants,Clothing,51,S,Cyan,Summer,4.6,50
1966,67,Male,Sweater,Clothing,90,M,White,Fall,4.9,25
1967,67,Male,Jacket,Outerwear,95,XL,Purple,Winter,3.7,5
1968,37,Male,Dress,Clothing,81,L,Yellow,Fall,3.7,4
1969,67,Male,Shirt,Clothing,70,S,Blue,Spring,4.2,25
1970,64,Male,Dress,Clothing,32,S,Cyan,Winter,3.5,11
1971,28,Male,Belt,Accessories,94,M,Indigo,Spring,2.9,4
1972,54,Male,Hat,Accessories,29,XL,Indigo,Spring,3.4,1
1973,54,Male,Backpack,Accessories,31,M,Silver,Summer,3.3,48
1974,24,Male,Skirt,Clothing,20,XL,Red,Fall,4.5,9
1975,27,Male,Gloves,Accessories,44,M,Peach,Winter,4.6,2
1976,53,Male,Jacket,Outerwear,77,L,Turquoise,Fall,2.9,4
1977,32,Male,Handbag,Accessories,51,M,Pink,Spring,3.2,43
1978,24,Male,Sandals,Footwear,49,M,Teal,Summer,2.6,32
1979,45,Male,Sunglasses,Accessories,78,L,Magenta,Spring,3.8,1
1980,49,Male,Jeans,Clothing,98,L,Blue,Spring,2.8,38
1981,51,Male,Sandals,Footwear,94,M,Green,Winter,4.4,25
1982,69,Male,Shoes,Footwear,91,L,Violet,Summer,4.7,42
1983,41,Male,Sunglasses,Accessories,77,M,Turquoise,Summer,2.7,32
1984,59,Male,Scarf,Accessories,97,M,Pink,Summer,2.6,21
1985,26,Male,Skirt,Clothing,58,M,Black,Summer,3.4,26
1986,23,Male,Gloves,Accessories,97,M,Gold,Spring,3.9,6
1987,62,Male,Coat,Outerwear,48,L,Green,Summer,3.4,14
1988,69,Male,Belt,Accessories,23,XL,White,Summer,3.4,4
1989,46,Male,Pants,Clothing,79,M,Gold,Winter,3.9,26
1990,35,Male,Jewelry,Accessories,42,S,Charcoal,Spring,4.0,39
1991,32,Male,Backpack,Accessories,95,L,White,Spring,3.4,15
1992,46,Male,Sneakers,Footwear,29,M,Brown,Summer,3.7,1
1993,33,Male,Hoodie,Clothing,98,L,Gold,Winter,4.9,28
1994,32,Male,Blouse,Clothing,96,S,Purple,Spring,5.0,17
1995,33,Male,Sunglasses,Accessories,66,M,Brown,Fall,2.9,24
1996,67,Male,Boots,Footwear,80,S,Teal,Spring,3.0,29
1997,67,Male,Sneakers,Footwear,27,L,Indigo,Summer,3.3,18
1998,42,Male,Backpack,Accessories,25,M,Purple,Fall,4.7,10
1999,20,Male,Pants,Clothing,45,M,Orange,Fall,3.4,19
2000,39,Male,Socks,Clothing,89,L,Indigo,Winter,4.6,26
2001,26,Male,Belt,Accessories,27,M,Lavender,Winter,3.6,25
2002,51,Male,Sunglasses,Accessories,90,S,Purple,Winter,2.6,2
2003,31,Male,Shirt,Clothing,65,M,Red,Summer,2.7,19
2004,68,Male,Sneakers,Footwear,72,S,Blue,Spring,3.1,32
2005,44,Male,Shoes,Footwear,70,L,Blue,Fall,3.2,13
2006,18,Male,Sandals,Footwear,82,M,Cyan,Winter,3.4,30
2007,58,Male,Scarf,Accessories,97,S,Pink,Fall,4.4,2
2008,26,Male,Shirt,Clothing,25,M,Silver,Summer,3.2,8
2009,57,Male,Skirt,Clothing,48,M,Gray,Spring,2.5,27
2010,37,Male,Boots,Footwear,99,M,Indigo,Summer,3.8,26
2011,24,Male,Sweater,Clothing,21,M,Maroon,Summer,4.4,3
2012,57,Male,Sandals,Footwear,94,M,Beige,Spring,3.7,4
2013,48,Male,Jeans,Clothing,53,L,Green,Fall,3.2,5
2014,39,Male,Backpack,Accessories,70,M,Peach,Winter,4.9,25
2015,51,Male,Skirt,Clothing,26,L,Black,Summer,3.9,47
2016,57,Male,Belt,Accessories,82,S,Pink,Summer,4.5,8
2017,53,Male,Shoes,Footwear,47,S,Violet,Winter,3.4,20
2018,70,Male,Socks,Clothing,32,S,Green,Winter,4.1,42
2019,60,Male,Backpack,Accessories,97,S,Gold,Fall,4.5,20
2020,31,Male,Shirt,Clothing,68,S,Red,Winter,4.7,23
2021,41,Male,Sweater,Clothing,23,M,Beige,Winter,4.8,26
2022,62,Male,Handbag,Accessories,33,M,Green,Winter,4.4,48
2023,59,Male,Jewelry,Accessories,38,S,Black,Winter,4.0,16
2024,46,Male,Socks,Clothing,68,S,Teal,Winter,4.1,28
2025,62,Male,Socks,Clothing,23,L,Silver,Fall,3.7,39
2026,42,Male,Shirt,Clothing,29,M,Turquoise,Summer,3.0,43
2027,37,Male,Scarf,Accessories,35,M,Orange,Winter,3.6,45
2028,50,Male,Shoes,Footwear,73,S,Gold,Fall,4.8,50
2029,29,Male,Shoes,Footwear,84,XL,Purple,Fall,3.7,10
2030,25,Male,Scarf,Accessories,23,M,Pink,Spring,4.6,40
2031,66,Male,Sunglasses,Accessories,67,S,Green,Summer,2.8,38
2032,21,Male,Socks,Clothing,51,L,Charcoal,Spring,4.0,2
2033,46,Male,Blouse,Clothing,36,M,Maroon,Winter,4.2,13
2034,57,Male,Jeans,Clothing,55,L,Olive,Summer,3.6,33
2035,61,Male,Shorts,Clothing,30,M,Peach,Spring,2.9,27
2036,53,Male,T-shirt,Clothing,70,S,Yellow,Summer,4.1,43
2037,37,Male,Blouse,Clothing,63,S,Lavender,Winter,3.1,46
2038,39,Male,Belt,Accessories,87,S,Green,Summer,4.3,7
2039,53,Male,Blouse,Clothing,70,L,Orange,Spring,4.4,35
2040,35,Male,T-shirt,Clothing,51,M,Olive,Spring,3.1,31
2041,69,Male,Jewelry,Accessories,25,XL,Gray,Spring,2.9,42
2042,66,Male,Jacket,Outerwear,32,S,Lavender,Winter,3.2,14
2043,19,Male,Shoes,Footwear,52,M,Red,Spring,4.0,35
2044,47,Male,Gloves,Accessories,33,M,Charcoal,Summer,2.7,49
2045,49,Male,Jeans,Clothing,68,L,Orange,Spring,3.0,17
2046,31,Male,Jewelry,Accessories,20,M,Red,Fall,4.4,26
2047,39,Male,Pants,Clothing,32,M,Maroon,Winter,2.8,30
2048,58,Male,Jewelry,Accessories,82,M,Silver,Summer,3.1,32
2049,45,Male,Sneakers,Footwear,64,XL,Pink,Winter,3.9,35
2050,68,Male,Boots,Footwear,24,L,Blue,Fall,2.7,15
2051,35,Male,Hat,Accessories,96,M,Teal,Summer,3.4,10
2052,65,Male,T-shirt,Clothing,94,L,Black,Spring,3.8,14
2053,45,Male,Backpack,Accessories,48,M,Gray,Winter,3.7,30
2054,19,Male,Sunglasses,Accessories,60,S,Purple,Spring,4.5,16
2055,65,Male,Sweater,Clothing,56,XL,Gold,Spring,2.9,14
2056,28,Male,Handbag,Accessories,33,M,Silver,Fall,3.4,28
2057,55,Male,Backpack,Accessories,46,L,Blue,Spring,4.4,29
2058,66,Male,Socks,Clothing,37,L,Yellow,Spring,4.2,5
2059,29,Male,Shirt,Clothing,98,M,Brown,Winter,3.3,17
2060,56,Male,Shorts,Clothing,50,XL,Beige,Spring,3.7,50
2061,21,Male,Belt,Accessories,63,M,Blue,Fall,3.2,23
2062,32,Male,Sweater,Clothing,70,S,Magenta,Summer,2.6,22
2063,54,Male,Coat,Outerwear,63,L,Silver,Fall,2.8,15
2064,61,Male,Shorts,Clothing,86,M,Cyan,Fall,2.9,32
2065,31,Male,Shoes,Footwear,99,M,Green,Summer,4.0,5
2066,27,Male,Sneakers,Footwear,40,M,Blue,Spring,2.9,6
2067,64,Male,Sneakers,Footwear,92,M,Olive,Fall,4.7,44
2068,60,Male,Pants,Clothing,21,XL,Beige,Fall,3.1,23
2069,70,Male,Jewelry,Accessories,81,XL,Black,Summer,3.9,44
2070,36,Male,T-shirt,Clothing,82,M,Indigo,Fall,3.4,3
2071,56,Male,Jewelry,Accessories,88,XL,Red,Spring,3.1,14
2072,69,Male,Jacket,Outerwear,100,S,Yellow,Fall,4.8,37
2073,39,Male,Backpack,Accessories,66,M,Beige,Winter,3.9,22
2074,38,Male,Belt,Accessories,25,S,Green,Winter,3.5,2
2075,36,Male,Scarf,Accessories,53,M,White,Summer,3.1,44
2076,46,Male,Sweater,Clothing,28,S,Turquoise,Fall,4.7,49
2077,59,Male,Gloves,Accessories,23,S,Indigo,Fall,4.6,22
2078,64,Male,Scarf,Accessories,34,L,Orange,Fall,3.3,26
2079,49,Male,Dress,Clothing,42,M,Blue,Spring,3.2,40
2080,32,Male,Jeans,Clothing,24,L,Violet,Summer,3.1,16
2081,29,Male,Sunglasses,Accessories,47,S,Gray,Fall,3.5,17
2082,24,Male,Coat,Outerwear,78,S,Cyan,Spring,4.3,48
2083,41,Male,Jeans,Clothing,89,M,Yellow,Summer,2.9,28
2084,41,Male,Scarf,Accessories,59,L,Orange,Fall,2.7,26
2085,32,Male,Blouse,Clothing,94,S,Brown,Summer,4.0,43
2086,69,Male,Jeans,Clothing,49,M,Teal,Fall,4.6,38
2087,65,Male,Dress,Clothing,89,L,Beige,Summer,4.7,36
2088,54,Male,Hat,Accessories,91,M,Blue,Summer,4.7,1
2089,39,Male,Sandals,Footwear,89,L,Orange,Spring,4.0,49
2090,37,Male,Jacket,Outerwear,57,L,Gold,Spring,3.6,41
2091,51,Male,Socks,Clothing,71,S,Teal,Winter,3.4,21
2092,26,Male,Jeans,Clothing,97,XL,Beige,Fall,3.0,24
2093,42,Male,Sandals,Footwear,45,M,Silver,Fall,2.6,27
2094,21,Male,Dress,Clothing,91,M,Maroon,Spring,4.2,4
2095,53,Male,Socks,Clothing,25,M,Indigo,Spring,3.4,19
2096,36,Male,Hoodie,Clothing,63,M,Gray,Fall,4.0,1
2097,21,Male,Dress,Clothing,52,L,Blue,Summer,4.7,27
2098,33,Male,Sneakers,Footwear,43,S,Cyan,Winter,3.9,5
2099,49,Male,T-shirt,Clothing,28,M,White,Summer,3.3,20
2100,31,Male,T-shirt,Clothing,78,L,Green,Summer,2.9,50
2101,68,Male,Sweater,Clothing,31,M,Silver,Spring,4.4,36
2102,49,Male,Shirt,Clothing,23,M,Blue,Winter,3.6,12
2103,23,Male,Hat,Accessories,25,M,Brown,Spring,4.5,23
2104,30,Male,Pants,Clothing,86,S,Red,Summer,3.7,21
2105,53,Male,Shoes,Footwear,88,M,Gold,Spring,2.8,47
2106,65,Male,Gloves,Accessories,35,M,Silver,Spring,4.5,38
2107,60,Male,Jewelry,Accessories,34,M,Gray,Fall,4.4,40
2108,46,Male,Pants,Clothing,75,M,Black,Winter,3.3,35
2109,54,Male,Hoodie,Clothing,46,XL,Beige,Winter,4.2,4
2110,59,Male,Jewelry,Accessories,31,L,Peach,Fall,2.7,28
2111,52,Male,Socks,Clothing,93,L,Cyan,Spring,3.9,36
2112,41,Male,Sunglasses,Accessories,85,XL,Pink,Spring,2.6,15
2113,43,Male,Belt,Accessories,68,M,Lavender,Fall,4.5,7
2114,63,Male,Dress,Clothing,40,M,Brown,Spring,2.7,29
2115,37,Male,Shirt,Clothing,51,M,Magenta,Winter,2.9,12
2116,44,Male,Scarf,Accessories,85,M,Violet,Winter,3.4,16
2117,67,Male,Jacket,Outerwear,23,M,Teal,Summer,2.9,50
2118,27,Male,Dress,Clothing,28,L,Brown,Summer,3.8,11
2119,60,Male,Socks,Clothing,44,M,Olive,Fall,4.2,28
2120,58,Male,Jewelry,Accessories,57,M,Indigo,Spring,3.5,36
2121,53,Male,Scarf,Accessories,98,S,Red,Fall,3.1,38
2122,43,Male,Backpack,Accessories,68,M,Olive,Winter,3.5,32
2123,32,Male,Jacket,Outerwear,36,L,Teal,Fall,4.0,42
2124,54,Male,Coat,Outerwear,71,L,Cyan,Spring,3.7,22
2125,47,Male,Skirt,Clothing,60,M,Teal,Fall,4.2,22
2126,57,Male,Coat,Outerwear,87,M,Beige,Fall,4.8,31
2127,63,Male,Shoes,Footwear,38,XL,Magenta,Winter,4.1,28
2128,70,Male,Boots,Footwear,45,M,Indigo,Spring,4.5,40
2129,62,Male,Coat,Outerwear,47,L,Cyan,Fall,2.7,21
2130,40,Male,Skirt,Clothing,57,L,Orange,Fall,2.8,12
2131,25,Male,Backpack,Accessories,68,L,Violet,Summer,3.7,33
2132,19,Male,Shorts,Clothing,52,M,Red,Fall,3.6,9
2133,25,Male,Skirt,Clothing,87,M,Magenta,Fall,4.7,15
2134,21,Male,Hat,Accessories,34,M,Olive,Summer,3.8,13
2135,55,Male,Sandals,Footwear,41,XL,Maroon,Winter,2.9,35
2136,34,Male,Sunglasses,Accessories,94,S,Yellow,Winter,4.6,1
2137,47,Male,Sunglasses,Accessories,93,M,Red,Summer,2.8,25
2138,27,Male,Socks,Clothing,51,XL,Purple,Winter,4.6,20
2139,67,Male,Sweater,Clothing,42,M,Teal,Fall,2.8,36
2140,40,Male,Boots,Footwear,95,M,Red,Winter,3.0,33
2141,53,Male,Handbag,Accessories,90,M,Brown,Fall,3.7,36
2142,24,Male,Dress,Clothing,98,M,Peach,Winter,4.1,32
2143,47,Male,Hat,Accessories,39,M,Maroon,Winter,4.3,21
2144,53,Male,Sandals,Footwear,66,L,Red,Fall,3.8,48
2145,47,Male,Shoes,Footwear,23,L,Orange,Winter,3.7,25
2146,38,Male,Skirt,Clothing,73,S,White,Winter,4.8,32
2147,48,Male,Sunglasses,Accessories,23,XL,White,Summer,4.6,45
2148,47,Male,Skirt,Clothing,43,S,Charcoal,Fall,4.8,4
2149,19,Male,T-shirt,Clothing,45,XL,Turquoise,Winter,4.6,19
2150,38,Male,Sandals,Footwear,21,L,Orange,Winter,4.0,1
2151,57,Male,Shirt,Clothing,40,M,Orange,Spring,2.6,12
2152,70,Male,Jeans,Clothing,58,L,Brown,Fall,2.6,18
2153,38,Male,Shorts,Clothing,48,L,Magenta,Summer,4.5,43
2154,35,Male,Shirt,Clothing,94,M,Violet,Fall,4.2,31
2155,46,Male,Scarf,Accessories,74,M,Violet,Spring,3.4,33
2156,32,Male,Handbag,Accessories,51,L,Yellow,Fall,3.7,46
2157,38,Male,Skirt,Clothing,83,M,Maroon,Winter,3.6,41
2158,41,Male,Handbag,Accessories,68,L,Turquoise,Winter,4.0,41
2159,19,Male,Gloves,Accessories,84,XL,Olive,Spring,4.6,9
2160,18,Male,Shirt,Clothing,58,M,Peach,Fall,3.0,34
2161,45,Male,Blouse,Clothing,92,L,Charcoal,Winter,3.3,21
2162,23,Male,Dress,Clothing,69,S,Peach,Summer,3.8,5
2163,60,Male,Shorts,Clothing,48,S,Black,Summer,2.7,32
2164,52,Male,Shoes,Footwear,60,L,Gray,Spring,4.5,44
2165,42,Male,Sandals,Footwear,20,S,Olive,Winter,4.8,46
2166,29,Male,Pants,Clothing,55,M,Turquoise,Summer,4.2,42
2167,31,Male,Jacket,Outerwear,88,S,Purple,Spring,3.5,50
2168,30,Male,Skirt,Clothing,48,L,Green,Winter,4.9,33
2169,23,Male,Handbag,Accessories,74,M,Beige,Spring,4.1,32
2170,31,Male,Coat,Outerwear,42,M,Brown,Fall,2.9,32
2171,40,Male,Sweater,Clothing,32,M,Turquoise,Fall,4.0,37
2172,39,Male,Shorts,Clothing,98,M,Yellow,Summer,4.6,9
2173,28,Male,Skirt,Clothing,89,S,Lavender,Fall,2.8,6
2174,23,Male,Gloves,Accessories,97,S,Cyan,Summer,5.0,36
2175,42,Male,Backpack,Accessories,49,S,Olive,Spring,2.9,1
2176,68,Male,Dress,Clothing,50,M,Silver,Spring,3.3,48
2177,24,Male,Belt,Accessories,91,S,Red,Winter,3.4,44
2178,24,Male,Gloves,Accessories,93,XL,Green,Winter,3.0,9
2179,21,Male,Jewelry,Accessories,98,M,Gold,Summer,4.7,32
2180,49,Male,Socks,Clothing,82,L,Lavender,Fall,2.9,14
2181,41,Male,Coat,Outerwear,37,M,Yellow,Summer,4.1,43
2182,22,Male,Handbag,Accessories,63,M,Black,Fall,3.2,32
2183,42,Male,Blouse,Clothing,99,M,Maroon,Winter,2.7,26
2184,30,Male,Shorts,Clothing,37,M,Maroon,Spring,4.7,2
2185,38,Male,Shoes,Footwear,34,S,Gold,Spring,3.2,16
2186,40,Male,Shorts,Clothing,32,M,Violet,Winter,2.5,50
2187,55,Male,Sandals,Footwear,23,XL,Teal,Winter,4.3,6
2188,37,Male,Blouse,Clothing,78,M,Violet,Spring,4.4,20
2189,41,Male,Coat,Outerwear,54,M,Brown,Winter,4.7,9
2190,38,Male,Blouse,Clothing,94,XL,Brown,Fall,4.0,47
2191,42,Male,Belt,Accessories,75,S,Maroon,Spring,4.6,33
2192,26,Male,Blouse,Clothing,69,S,Maroon,Summer,3.8,46
2193,41,Male,Scarf,Accessories,35,L,Yellow,Winter,3.2,9
2194,27,Male,Shirt,Clothing,78,L,Turquoise,Spring,5.0,8
2195,61,Male,Socks,Clothing,29,M,Silver,Summer,3.5,48
2196,58,Male,Jeans,Clothing,62,M,Brown,Fall,3.7,2
2197,25,Male,Dress,Clothing,58,M,Gray,Spring,4.8,31
2198,33,Male,Boots,Footwear,88,M,Indigo,Summer,3.7,40
2199,57,Male,Scarf,Accessories,80,L,Turquoise,Summer,3.5,35
2200,39,Male,Scarf,Accessories,47,M,Maroon,Summer,4.9,40
2201,60,Male,Gloves,Accessories,51,L,Charcoal,Summer,4.7,27
2202,39,Male,Pants,Clothing,25,L,Peach,Spring,4.9,10
2203,42,Male,Dress,Clothing,36,M,Red,Summer,4.3,23
2204,53,Male,Dress,Clothing,79,M,Indigo,Winter,3.1,32
2205,20,Male,Jeans,Clothing,41,S,Lavender,Winter,3.4,6
2206,46,Male,Sweater,Clothing,68,XL,Red,Fall,2.7,27
2207,46,Male,Sandals,Footwear,51,L,Green,Spring,2.6,25
2208,69,Male,Handbag,Accessories,38,M,Gray,Fall,2.9,11
2209,28,Male,Scarf,Accessories,46,XL,Violet,Summer,2.7,23
2210,42,Male,Sandals,Footwear,20,XL,Beige,Summer,4.5,44
2211,30,Male,Sunglasses,Accessories,25,M,Orange,Summer,3.1,35
2212,50,Male,Sweater,Clothing,89,L,Purple,Winter,3.2,45
2213,59,Male,Pants,Clothing,77,M,Brown,Winter,3.3,22
2214,54,Male,Hat,Accessories,94,M,Maroon,Fall,2.9,18
2215,50,Male,Belt,Accessories,100,L,Gold,Fall,4.1,20
2216,25,Male,Sandals,Footwear,96,M,Indigo,Winter,2.7,28
2217,41,Male,Pants,Clothing,36,XL,Silver,Winter,4.0,15
2218,35,Male,Jewelry,Accessories,27,XL,Red,Fall,2.6,42
2219,67,Male,Sunglasses,Accessories,67,M,Magenta,Winter,3.5,20
2220,33,Male,Blouse,Clothing,91,S,Purple,Fall,2.8,16
2221,19,Male,Belt,Accessories,62,XL,Beige,Fall,4.5,47
2222,25,Male,Shorts,Clothing,88,XL,White,Fall,3.0,34
2223,32,Male,Pants,Clothing,66,M,Teal,Summer,4.4,30
2224,30,Male,Sandals,Footwear,65,M,Gray,Fall,4.7,5
2225,18,Male,Gloves,Accessories,25,L,Charcoal,Winter,4.3,38
2226,38,Male,Belt,Accessories,64,S,Olive,Spring,4.8,18
2227,22,Male,Shirt,Clothing,72,L,Blue,Spring,4.8,28
2228,40,Male,Scarf,Accessories,74,S,Gray,Summer,4.4,42
2229,54,Male,Gloves,Accessories,50,M,Green,Fall,3.7,5
2230,70,Male,Pants,Clothing,97,M,Silver,Fall,3.9,50
2231,52,Male,Sneakers,Footwear,36,S,Teal,Spring,3.8,33
2232,34,Male,Jacket,Outerwear,49,M,Beige,Fall,4.1,1
2233,65,Male,Shoes,Footwear,64,L,Lavender,Spring,4.0,14
2234,38,Male,Blouse,Clothing,31,XL,Gray,Summer,4.5,48
2235,35,Male,Boots,Footwear,66,S,Yellow,Winter,4.0,26
2236,40,Male,Socks,Clothing,82,M,Gray,Spring,4.5,44
2237,23,Male,T-shirt,Clothing,88,M,Yellow,Winter,2.7,18
2238,45,Male,Sandals,Footwear,34,S,Black,Summer,3.8,31
2239,40,Male,Sneakers,Footwear,84,L,Beige,Winter,3.8,18
2240,42,Male,Jewelry,Accessories,96,L,Indigo,Summer,3.8,41
2241,57,Male,Sandals,Footwear,71,L,Green,Winter,4.3,18
2242,18,Male,Jacket,Outerwear,77,M,Purple,Summer,3.5,3
2243,18,Male,Skirt,Clothing,66,M,Orange,Spring,3.8,5
2244,56,Male,Shirt,Clothing,21,M,Teal,Winter,3.7,13
2245,35,Male,Shorts,Clothing,37,M,Gold,Summer,4.8,22
2246,49,Male,Socks,Clothing,90,L,Gray,Fall,4.9,45
2247,49,Male,Jacket,Outerwear,96,M,Cyan,Fall,4.3,39
2248,34,Male,Jewelry,Accessories,37,L,Teal,Summer,4.4,18
2249,63,Male,T-shirt,Clothing,66,M,Violet,Winter,3.4,19
2250,42,Male,Gloves,Accessories,45,XL,Indigo,Spring,4.3,29
2251,41,Male,Shoes,Footwear,89,L,Pink,Summer,4.6,19
2252,26,Male,Shoes,Footwear,94,L,Gold,Fall,3.8,22
2253,48,Male,Shoes,Footwear,96,S,Maroon,Summer,3.9,21
2254,62,Male,Hoodie,Clothing,31,M,Brown,Spring,2.6,22
2255,24,Male,Belt,Accessories,79,M,Gold,Winter,4.2,44
2256,48,Male,Coat,Outerwear,39,L,Teal,Spring,4.6,42
2257,31,Male,Blouse,Clothing,22,M,Turquoise,Fall,5.0,33
2258,41,Male,Skirt,Clothing,32,L,Olive,Fall,4.2,6
2259,24,Male,T-shirt,Clothing,71,L,Cyan,Winter,4.3,44
2260,60,Male,Jeans,Clothing,96,XL,Beige,Spring,3.3,24
2261,38,Male,Scarf,Accessories,82,M,Blue,Fall,4.9,16
2262,58,Male,Backpack,Accessories,76,L,Gold,Spring,4.4,12
2263,53,Male,Backpack,Accessories,22,M,Green,Winter,3.1,50
2264,44,Male,Scarf,Accessories,40,XL,Green,Winter,3.5,42
2265,51,Male,Hat,Accessories,92,M,Turquoise,Summer,3.9,50
2266,36,Male,Coat,Outerwear,94,XL,Yellow,Fall,3.9,10
2267,20,Male,Dress,Clothing,44,M,Yellow,Fall,4.3,32
2268,32,Male,Gloves,Accessories,49,S,Blue,Spring,3.8,37
2269,66,Male,Sweater,Clothing,26,L,Charcoal,Spring,2.7,15
2270,49,Male,Skirt,Clothing,38,M,Yellow,Fall,4.4,27
2271,27,Male,Blouse,Clothing,72,L,Purple,Spring,3.5,7
2272,29,Male,Dress,Clothing,99,M,Green,Summer,3.4,49
2273,29,Male,Jacket,Outerwear,38,L,Charcoal,Spring,4.0,44
2274,55,Male,Coat,Outerwear,96,L,Silver,Winter,4.8,13
2275,57,Male,Dress,Clothing,27,L,Turquoise,Spring,4.5,38
2276,29,Male,Shorts,Clothing,24,M,Gray,Winter,4.4,10
2277,31,Male,Jeans,Clothing,82,L,Red,Summer,4.1,25
2278,25,Male,Hat,Accessories,56,M,Beige,Summer,4.6,18
2279,61,Male,Gloves,Accessories,25,M,Maroon,Fall,3.8,6
2280,53,Male,Sneakers,Footwear,67,L,Indigo,Spring,2.9,35
2281,22,Male,Shoes,Footwear,21,M,Red,Summer,2.8,31
